alpha,delta,id,diameter,minAxis,posAngle,Dist kpc,Size pc,axisRatio
11.66126194,55.62536194,PGCC G122.25-7.24,6.8902,4.71236,-0.815359,,,0.684
44.44154389,19.39949389,PGCC G159.66-34.31,9.25214,6.14976,-0.993203,0.325,0.713116,0.665
334.01727306,52.25274694,PGCC G100.31-3.66,,,,,,
11.58699806,52.47666194,PGCC G122.14-10.39,9.08209,3.56662,-0.89838,,,0.393
39.42653694,-29.76550694,PGCC G225.68-66.54,8.21116,5.04566,0.000876,,,0.614
39.06559806,8.09655111,PGCC G162.43-46.58,10.3282,5.87641,-1.19511,,,0.569
66.82226611,18.86193694,PGCC G177.64-20.37,8.76367,4.89087,0.039395,0.23,0.438016,0.558
68.92481194,36.27636306,PGCC G165.36-7.51,6.7261,5.07605,-0.570807,0.14,0.237957,0.755
200.426575,-48.37175389,PGCC G308.11+14.20,9.13602,5.60303,0.748032,,,0.613
21.02075806,74.36942306,PGCC G125.17+11.64,8.62462,5.33892,-0.880279,,,0.619
277.441315,-15.13062611,PGCC G17.03-2.17,6.33269,4.43534,0.819684,,,0.700
87.80249,27.50420806,PGCC G181.86+0.32,8.31228,4.81343,-0.125658,,,0.579
120.38042389,-8.87558806,PGCC G229.09+11.21,6.89751,4.0784,-0.885742,0.734514,,0.591
85.002205,-0.63410194,PGCC G205.16-16.14,8.88213,5.41384,-0.324647,0.415,0.837116,0.610
336.76599111,61.26729611,PGCC G106.46+3.10,6.79246,5.67929,-1.14334,0.79,1.4273,0.836
277.66308611,-15.30011611,PGCC G16.97-2.44,11.3832,2.67942,0.710761,,,0.235
234.77114889,-33.43709194,PGCC G338.71+17.54,,,,,,
314.22174111,43.70206806,PGCC G84.80-1.14,10.8843,4.27456,0.783426,,,0.393
264.92053194,-19.97507694,PGCC G6.94+5.85,6.25377,4.43816,0.010482,0.12,0.183899,0.710
86.41368111,0.50964889,PGCC G204.80-14.35,9.90243,4.05633,-0.425344,0.415,0.76509,0.410
254.65029889,-16.48233389,PGCC G4.41+15.90,8.98459,4.90774,-0.082711,,,0.546
292.53988611,71.62619,PGCC G103.25+22.68,9.37046,5.16309,0.771768,,,0.551
85.06717694,52.30076194,PGCC G159.35+11.21,13.8234,5.02658,0.300539,,,0.364
0.51327694,48.31941611,PGCC G114.51-13.74,8.2195,5.6227,-1.35828,,,0.684
314.18090806,58.04760389,PGCC G95.76+8.17,8.78211,4.48272,0.953468,-0.86,,0.510
160.57362389,-63.18028611,PGCC G288.95-3.87,7.32166,4.8801,-1.36573,,,0.667
54.73944889,30.654585,PGCC G160.53-19.73,8.77598,5.33605,0.129598,0.14,0.278684,0.608
346.18267806,43.49842111,PGCC G103.20-15.25,9.27707,6.74528,-1.42682,,,0.727
110.77952611,0.64280389,PGCC G215.99+7.34,11.6504,4.52105,-1.0311,0.46,0.971124,0.388
84.96286,-7.41785611,PGCC G211.47-19.27,7.06358,4.83419,1.19457,0.415,0.705422,0.684
85.33931694,-7.89852806,PGCC G212.10-19.15,12.3322,4.26762,-0.339327,0.415,0.875765,0.346
82.71265389,-4.2049,PGCC G207.36-19.82,12.7339,4.52286,0.186372,0.415,0.916142,0.355
36.34527194,18.47132111,PGCC G152.05-39.03,11.1575,6.43009,-1.42075,,,0.576
273.68176306,7.07932806,PGCC G35.12+11.37,6.63243,4.95655,0.633183,,,0.747
279.87899806,12.72538111,PGCC G43.00+8.37,12.5647,4.01831,0.182235,0.3,0.620076,0.320
255.75270111,-34.41922,PGCC G350.36+4.40,9.04216,5.7528,0.513626,,,0.636
144.07200611,-45.61281611,PGCC G271.05+4.84,,,,1.32,,
82.34909111,-4.52961111,PGCC G207.49-20.30,9.62903,5.60799,0.016249,0.415,0.887095,0.582
319.31005889,68.29805806,PGCC G105.14+13.19,8.87233,4.02915,-0.58879,,,0.454
231.23538194,-32.85385889,PGCC G336.59+19.80,9.97105,6.19183,0.572514,,,0.621
239.77597,-1.73458806,PGCC G8.07+36.43,7.03757,5.28654,0.693583,,,0.751
214.05043,-43.38917889,PGCC G318.86+16.85,9.07892,6.8436,0.659988,,,0.754
27.60446194,53.52524611,PGCC G131.73-8.34,10.0778,5.33929,-1.26914,,,0.530
301.75036611,27.56828306,PGCC G65.84-2.54,5.0169,4.52135,1.08729,,,0.901
94.98561111,7.10152194,PGCC G203.01-3.70,7.06041,4.96165,-0.859343,0.183654,0.316195,0.703
47.85809694,28.40112111,PGCC G156.79-25.11,7.36958,4.83367,-0.656744,0.14,0.24306,0.656
57.97001306,38.25029389,PGCC G157.62-12.18,8.50206,5.97276,0.787864,0.14,0.290205,0.703
132.57624806,-30.81841306,PGCC G254.01+8.35,7.34462,5.0055,1.51165,,,0.682
239.47352611,-42.60519806,PGCC G335.64+8.12,9.7282,5.38723,-0.939442,,,0.554
5.159645,54.41407,PGCC G118.41-8.19,11.0307,5.93119,-0.655783,,,0.538
150.36631806,-59.22448306,PGCC G282.68-3.21,,,,,,
348.78582806,73.902985,PGCC G116.29+12.29,9.64962,5.26924,-0.457032,0.38,0.788205,0.546
17.11477889,52.31234389,PGCC G125.58-10.47,10.0034,6.12208,-0.474575,0.55,1.25202,0.612
88.257675,17.13387694,PGCC G191.02-4.59,15.1378,5.71734,-0.242337,0.51,1.38015,0.378
299.44918806,-13.925955,PGCC G27.54-20.88,7.04598,6.48783,0.613657,,,0.921
6.11327111,65.81111111,PGCC G120.17+3.08,10.0562,5.05492,-0.215574,1.36,2.82059,0.503
262.80877694,-33.13035611,PGCC G354.81+0.36,7.26646,6.36669,0.175149,,,0.876
68.58641111,22.80688111,PGCC G175.57-16.57,8.57054,5.20003,1.09579,0.23,0.446644,0.607
33.29823306,76.25501306,PGCC G127.84+14.17,6.79404,5.37391,-0.732776,,,0.791
143.27490194,-44.545185,PGCC G269.91+5.24,7.87201,5.32691,-1.01268,0.97,1.82717,0.677
50.47606306,27.63989111,PGCC G159.35-24.39,8.09133,4.48131,-0.722942,0.14,0.245226,0.554
297.21118194,11.41719194,PGCC G49.75-7.24,,,,0.18197,,
63.84792694,25.03385889,PGCC G170.81-18.34,8.77307,5.1085,-0.003171,0.23,0.447896,0.582
251.60331694,-21.15052806,PGCC G358.73+15.44,8.32762,5.02533,0.185516,0.12,0.225814,0.603
60.40105806,41.47523111,PGCC G156.91-8.52,7.98579,4.34851,-0.680957,0.15,0.257127,0.545
127.283455,-33.42178,PGCC G253.37+3.21,,,,,,
196.31903111,-77.42024194,PGCC G303.71-14.57,6.09625,5.24501,0.492309,0.17,0.279628,0.860
129.71823111,-48.83037194,PGCC G266.84-4.51,6.5149,4.61761,-1.0762,,,0.709
174.89704889,-75.91456611,PGCC G298.50-13.66,7.20912,4.01512,-0.026261,0.17,0.266051,0.557
243.48005694,-44.01497694,PGCC G336.86+5.12,6.99872,6.45211,0.843326,-0.76,,0.922
167.58679194,-76.82907889,PGCC G297.15-15.11,14.5091,5.46864,-0.521699,0.17,0.44049,0.377
79.06639889,12.72141806,PGCC G190.12-14.47,12.2528,5.01506,1.31901,,,0.409
348.60958889,50.66235389,PGCC G107.64-9.31,7.88145,4.27406,-0.889417,,,0.542
274.88501,-21.06367111,PGCC G10.64-2.79,5.27939,5.19733,0.59811,,,0.984
89.47782889,-13.957245,PGCC G219.71-18.05,8.66873,5.018,-0.880226,0.415,0.796192,0.579
350.58856194,33.79760389,PGCC G102.51-25.52,7.06911,4.93394,1.28254,,,0.698
109.70281194,-39.83357611,PGCC G251.68-12.16,7.89525,3.62079,-1.05117,,,0.459
240.33470194,-37.50014111,PGCC G339.57+11.52,8.3551,5.11992,0.343822,-1,,0.613
300.81430111,37.70573389,PGCC G73.99+3.54,8.01221,5.19197,-1.28295,2.17,4.07126,0.648
69.86550889,25.80700694,PGCC G173.95-13.76,7.41599,5.08521,0.325211,0.23,0.41086,0.686
242.08862306,-41.72553611,PGCC G337.69+7.49,9.09365,5.04169,0.840503,0.38,0.748458,0.554
261.30920389,-78.08863111,PGCC G314.90-22.25,12.1571,4.76232,0.312031,,,0.392
79.96884889,7.62699194,PGCC G195.09-16.42,6.38974,5.84884,-0.369902,0.4,0.711317,0.915
243.68621806,-80.61343389,PGCC G310.71-20.99,10.9083,5.32867,1.45616,,,0.488
84.47064194,36.02337611,PGCC G173.12+2.36,11.9973,4.28147,-0.20343,,,0.357
248.178955,-23.88437306,PGCC G354.46+16.17,9.24741,4.34101,-0.182798,0.12,0.221164,0.469
68.02040111,46.62813889,PGCC G157.25-1.01,11.5655,5.08963,-0.574096,-0.91,,0.440
240.23689306,-42.07291806,PGCC G336.42+8.15,7.43909,5.11054,-0.304149,,,0.687
355.308075,49.42924889,PGCC G111.37-11.86,10.6052,4.01408,-1.12922,,,0.379
91.82038111,-11.37212889,PGCC G218.27-14.89,11.8682,7.62784,0.104296,0.415,1.1486,0.643
320.06921389,46.921005,PGCC G89.96-1.98,9.512,5.43336,-1.24526,0.62,1.29655,0.571
311.17669694,67.69239806,PGCC G102.68+15.17,10.1152,5.26973,-0.317734,,,0.521
43.92930611,19.87552806,PGCC G158.86-34.19,7.91981,3.96447,-0.230378,0.325,0.529736,0.501
110.01095611,-23.81018611,PGCC G237.30-4.74,8.47328,5.3001,-0.682357,,,0.626
327.32540889,47.463345,PGCC G93.97-4.90,8.77065,6.05057,-0.633505,0.252348,0.534737,0.690
250.19682306,-18.96238889,PGCC G359.68+17.82,12.7332,4.1192,0.931323,0.12,0.252803,0.324
87.72849306,4.64934389,PGCC G201.72-11.22,7.89924,3.99545,-0.384694,0.415,,0.506
120.80991389,45.69022806,PGCC G173.90+31.19,8.34365,5.44909,-0.429192,,,0.653
250.34689306,-80.47799694,PGCC G311.57-21.75,8.57261,4.59246,0.929612,,,0.536
113.1315,-17.32371111,PGCC G232.97+0.90,8.39209,4.34327,-0.314145,,,0.518
347.11474611,18.30594389,PGCC G91.30-38.16,7.16778,3.94389,-1.43179,,,0.550
127.57820111,-32.89532889,PGCC G253.08+3.72,10.4386,4.78458,-1.12076,0.61,1.254,0.458
241.58856194,-45.93126306,PGCC G334.56+4.63,8.77584,5.36303,0.305116,-0.92,,0.611
10.80767694,61.09955194,PGCC G121.94-1.76,8.33658,4.85526,-1.03515,,,0.582
248.26197806,-44.96956306,PGCC G338.58+2.02,7.58408,6.36044,0.547756,,,0.839
118.406555,-59.21177694,PGCC G272.13-15.64,9.28654,5.53705,-1.20645,,,0.596
189.34924306,-70.00747694,PGCC G301.72-7.17,6.341,5.29909,1.52479,,,0.836
326.24301111,47.66579111,PGCC G93.54-4.28,8.66367,4.11165,1.0975,0.120226,0.20873,0.475
82.96282194,12.57544194,PGCC G192.32-11.32,16.2603,3.49962,0.152636,0.4,0.877731,0.215
89.22839389,33.91713,PGCC G176.94+4.61,7.8267,4.78009,-0.856565,,,0.611
66.77699306,36.94873389,PGCC G163.68-8.33,10.9008,4.40503,-0.141234,0.42,,0.404
193.77366611,-76.66761,PGCC G303.15-13.80,8.65832,5.37309,0.657839,0.17,0.337291,0.621
307.07879611,14.13876194,PGCC G57.20-14.04,8.02224,5.14091,1.0361,0.594292,1.11018,0.641
62.71767806,25.16317389,PGCC G169.96-18.99,6.48569,4.06644,-0.21614,0.14,0.209141,0.627
79.61267889,7.57603111,PGCC G194.94-16.74,7.33393,5.9345,-1.32616,0.4,0.767621,0.809
343.11801111,69.01586194,PGCC G112.58+8.57,8.42632,4.58339,-1.24698,0.27,0.488093,0.544
18.79463194,53.05885694,PGCC G126.55-9.65,6.53542,4.86591,-0.909648,,,0.745
14.91656,-6.678165,PGCC G128.76-69.46,10.4739,4.20185,-0.996118,,,0.401
241.38182111,0.43141889,PGCC G11.42+36.36,7.05432,4.30529,0.294751,0.192309,0.308287,0.610
252.07891806,-13.06279194,PGCC G5.82+19.91,9.82942,5.30738,0.968467,0.12,0.252123,0.540
51.39381,30.76921111,PGCC G158.03-21.40,,,,0.14,,
193.89563,-79.09931194,PGCC G303.14-16.23,7.2673,5.17355,1.42266,0.17,0.303219,0.712
263.49527,-39.44116611,PGCC G349.82-3.54,7.13495,3.93726,0.991906,1.36,2.0968,0.552
235.24269111,-60.85369111,PGCC G322.16-4.48,11.625,4.10606,0.653076,,,0.353
166.10594194,-77.80019389,PGCC G297.25-16.13,10.6806,3.97773,0.777158,0.17,0.322323,0.372
267.06796306,-28.04384194,PGCC G1.07-0.04,8.84509,4.03352,0.448082,,,0.456
